Tópico,Palavras,Pesos
1711,"encurrala, intensifica, tidas, zambelli, carla, atitude, abert, censurada, apelo, pronunciar","[0.1499, 0.1059, 0.0878, 0.0877, 0.0845, 0.0506, 0.0428, 0.0394, 0.0347, 0.0337]"
1712,"analfabeto, ignorantes, inconsequentes, analfabetismo, maldosos, analfabetos, alfabetizado, funcional, servindo, irresponsaveis","[0.1242, 0.0622, 0.0592, 0.0559, 0.0526, 0.0485, 0.0483, 0.0433, 0.0401, 0.0391]"
1713,"aol, questionario, shr, lc, avaliacao, hospitalar, farmacia, go, clinica, farmacognosia","[0.3467, 0.2963, 0.2933, 0.2173, 0.2081, 0.2068, 0.1867, 0.1708, 0.1302, 0.1164]"
1714,"sapateou, comboio, alvorada, massacre, lulista, blogueiro, diretor, assiste, sai, queimar","[0.1233, 0.1181, 0.0856, 0.0739, 0.0677, 0.0639, 0.0527, 0.0504, 0.0432, 0.0382]"
1715,"positivas, desistirem, surpresas, efetivo, desistam, pediram, prontidao, capitais, conhecem, saiam","[0.0452, 0.0447, 0.0439, 0.0403, 0.0382, 0.038, 0.0374, 0.0356, 0.0344, 0.0341]"
1716,"cand, ativistapolitico, betofontes, 1x, londrina, fabaeronautica, conservadora, desesperada, janela, confia","[0.0694, 0.0512, 0.0512, 0.0456, 0.0355, 0.0338, 0.0332, 0.032, 0.0316, 0.0303]"
1717,"empregabilidadegeral, vakinha, cadastrar, parcela, confira, isis, auxilio, 3a, iara, doando","[0.1207, 0.0633, 0.0594, 0.059, 0.0483, 0.0449, 0.0365, 0.034, 0.0326, 0.0323]"
1718,"colegios, internas, mostram, verita, eleitorais, maiores, crava, indica, pesquisas, vitoria","[0.1736, 0.1438, 0.0992, 0.0797, 0.0643, 0.062, 0.0583, 0.0376, 0.0337, 0.0325]"
1719,"neves, tranquedo, tancredo, duradouro, gelo, aecio, quanbo, poce, dater, decepcionam","[0.1361, 0.0762, 0.068, 0.0522, 0.0432, 0.0419, 0.0417, 0.0417, 0.0417, 0.0417]"
1720,"dudu, licao, sabatina, batista, pr, escola, adicional, terca, insta, pecar","[0.2975, 0.1977, 0.1719, 0.1027, 0.0771, 0.0731, 0.0365, 0.0298, 0.0292, 0.0289]"
1721,"encaminha, artigo, 142, madrugada, aula, coronel, duvidas, 02, acabar, 01","[0.1191, 0.0822, 0.0604, 0.0582, 0.0514, 0.0433, 0.0391, 0.0367, 0.0357, 0.0355]"
1722,"celebracao, partes, impressionante, assustador, gayer, gustavo, mitococa, quase, bimth, vitoria","[0.1426, 0.1181, 0.108, 0.1005, 0.0559, 0.0466, 0.0465, 0.0387, 0.0314, 0.0304]"
1723,"aliancas, polemica, alvorada, foco, futuro, direto, apoiadores, brasilia, forte, samuelviana","[0.1355, 0.0902, 0.0724, 0.0672, 0.0552, 0.0505, 0.0339, 0.032, 0.0304, 0.0302]"
1724,"acreditaria, pedacinho, fiscalizando, apresentadores, submisso, esperava, proibidos, mando, demonio, militante","[0.1193, 0.1157, 0.1099, 0.1039, 0.089, 0.0764, 0.0724, 0.0596, 0.0447, 0.0426]"
1725,"cobrar, aplicativo, comecar, data, uso, redebrasilnews, veja, aqui, whatsapp, ja","[0.1816, 0.1273, 0.1113, 0.1097, 0.0824, 0.0721, 0.0232, 0.0231, 0.013, 0.0096]"
1726,"serviria, oantagonista, manaus, aliados, amazonas, presos, diferenca, tirar, amazonas1, uol","[0.2568, 0.1168, 0.0944, 0.082, 0.0694, 0.0628, 0.0568, 0.0519, 0.0494, 0.0418]"
1727,"apontada, antecipada, desculpar, infografico, simulacao, suposta, tenta, dispensa, exibir, reforca","[0.2078, 0.1819, 0.1739, 0.1602, 0.126, 0.1056, 0.0789, 0.0541, 0.0507, 0.042]"
1728,"aconselhar, assuma, agravara, conduzam, manifestarmos, imputar, desacato, ocorrerem, ajudara, toquem","[0.0231, 0.0151, 0.0129, 0.0129, 0.0128, 0.0128, 0.0127, 0.0126, 0.0125, 0.0124]"
1729,"china, chines, foguete, hava, vestigio, controle, agarraram, f0d3u, exporta, semelhanca","[0.0963, 0.0923, 0.0856, 0.0731, 0.0662, 0.0432, 0.04, 0.04, 0.039, 0.0378]"
1730,"topa, voltamos, troque, espalhe, normal, ideia, comecar, foto, segunda, semana","[0.1349, 0.1345, 0.1312, 0.0728, 0.0629, 0.0591, 0.0537, 0.0431, 0.0375, 0.0273]"
1731,"heize, chumbo, pronunciou, reivendique, jfk, aguardando, senador, registros, diariodegoias, selva","[0.0911, 0.0639, 0.0557, 0.052, 0.0422, 0.0357, 0.0287, 0.0282, 0.026, 0.0237]"
1732,"apostagem, philipp, lichterbeck, renasce, siganos, separa, curtido, linguagem, antropofagista, pagodinho","[0.0942, 0.0863, 0.0863, 0.081, 0.0674, 0.0589, 0.0476, 0.0416, 0.0355, 0.0327]"
1733,"crislanny, 991383390, fhanny, progressiva, comprimento, cris, reais, marcar, salao, volume","[0.1011, 0.1011, 0.1011, 0.072, 0.0623, 0.0604, 0.0559, 0.0498, 0.0478, 0.0451]"
1734,"tratam, imbecis, descarada, encontrarmos, quizer, aconselho, brasiliacombolsonaro, fraudes, stfvergonhanacional, lulanacadeia","[0.0951, 0.0799, 0.0761, 0.0638, 0.0493, 0.0486, 0.0421, 0.0383, 0.0337, 0.0319]"
1735,"covarde, covardes, bixas, coragemno, ainta, refutalo, debochados, debati, temia, iguala","[0.1254, 0.0728, 0.056, 0.056, 0.056, 0.056, 0.0511, 0.0463, 0.0415, 0.0386]"
1736,"agiliza, norma, procuradoriageral, quimicos, resolucao, recorre, dependentes, cidadania, pgr, assina","[0.1019, 0.0874, 0.0768, 0.0762, 0.0684, 0.0679, 0.0634, 0.063, 0.0563, 0.0555]"
1737,"sbt, estourar, audiencia, espectadores, participar, reunir, ola, puder, 21, esclarecerem","[0.0982, 0.0518, 0.0444, 0.0437, 0.0402, 0.0382, 0.0269, 0.0225, 0.021, 0.0208]"
1738,"reina, futuros, dou, msg, enviou, wagner, oucam, voltou, parlamentares, contato","[0.1559, 0.1228, 0.1123, 0.1103, 0.0915, 0.0751, 0.0624, 0.061, 0.0545, 0.0499]"
1739,"destravar, mensalidade, bloqueado, 600, redebrasilnews, auxilio, confira, receber, indevidamente, devolucao","[0.4492, 0.2875, 0.2383, 0.1315, 0.0839, 0.0817, 0.0479, 0.038, 0.0241, 0.0194]"
1740,"ihhuuuuuuulllll, ihuuuuuuuuuuu, doeuuuu, issooioooooo, iruuuuuuu, iiiihhhhuuuuuuu, oohhhnnnn, ihhhhhuuuuu, hoooo, heeee","[0.585, 0.5296, 0.3202, 0.3202, 0.3202, 0.3202, 0.3202, 0.3202, 0.3202, 0.3202]"
1741,"reprimir, mandado, cumpre, apura, mprj, busca, compra, ap, envolvimento, avalia","[0.1443, 0.1359, 0.1296, 0.1067, 0.1051, 0.09, 0.0821, 0.079, 0.0731, 0.0731]"
1742,"marcaram, desconhecem, gestoes, tatuagem, escandalos, tatuagens, jovens, labio, nascenca, ressignificaram","[0.2787, 0.2601, 0.2528, 0.1559, 0.1391, 0.1151, 0.0966, 0.0813, 0.0813, 0.0813]"
1743,"descontrolado, provoca, reporter, desrespeito, mentiroso, histericos, canibal, presidentebolsonaro, chama, criadas","[0.1261, 0.1015, 0.0704, 0.062, 0.0564, 0.0468, 0.0442, 0.038, 0.037, 0.035]"
1744,"laudos, acessar, acessem, xandaquistao, legitimidade, aceito, recebi, concordo, estaremos, evitar","[0.0673, 0.0661, 0.0619, 0.0609, 0.0413, 0.0402, 0.0352, 0.0283, 0.0272, 0.0242]"
1745,"tarde, boa, faltam4dias, namaste, luzes, calor, aqui, voces, bem, vida","[0.3258, 0.1672, 0.1456, 0.0879, 0.0787, 0.0774, 0.0109, 0.0108, 0.0106, 0.0077]"
1746,"todosquem, coronel, integral, fita, almirante, tenente, bis, recados, braco, ok","[0.091, 0.0736, 0.0543, 0.0518, 0.0426, 0.0396, 0.0396, 0.0392, 0.0355, 0.0282]"
1747,"corra, toppe, garante, hoje, ny, resende, campinas, pelotas, goiania, logo","[0.2037, 0.1862, 0.1112, 0.11, 0.1051, 0.0765, 0.0717, 0.0581, 0.0544, 0.047]"
1748,"etapa, inconsistencia, inconsistencias, presupoem, greta, protocolos, preocupada, instantaneo, respira, corroborar","[0.0915, 0.0838, 0.0578, 0.0534, 0.0525, 0.0521, 0.0504, 0.047, 0.042, 0.0389]"
1749,"reciclavel, improdutivas, mamao, plantacao, produtivas, lixoes, tbem, escravizar, invadem, terras","[0.0309, 0.0307, 0.0307, 0.0299, 0.0287, 0.0278, 0.0274, 0.0268, 0.0243, 0.0237]"
1750,"1o, portaltocanews, vivenciada, votou, erre, eleitor, deputadofederal, 2022, jus, justicaeleitoral","[0.0303, 0.0256, 0.0245, 0.0245, 0.0215, 0.021, 0.0191, 0.0184, 0.0182, 0.0178]"
1751,"poraaaaaaaaaaa, cima, proposito, bolsonario, eleger, insta, vamos, missao, pra, certo","[0.2328, 0.225, 0.0506, 0.0476, 0.0374, 0.0355, 0.0293, 0.0293, 0.0209, 0.0202]"
1752,"mobile, facebook, , , , , , , , ","[2.19, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1753,"cardi, maira, aguiar, bambu, arthur, coco, comemoracao, desabafa, separacao, briga","[0.2689, 0.2395, 0.203, 0.1233, 0.1101, 0.1069, 0.0935, 0.0923, 0.0852, 0.074]"
1754,"exibiram, coordenador, radios, insercoes, gerais, 90, minas, grave, segunda, enxadada","[0.2465, 0.1126, 0.0698, 0.057, 0.0513, 0.0491, 0.0486, 0.0433, 0.0425, 0.0387]"
1755,"sugere, argentino, baguncar, qtde, live, localizacoes, planejadas, cuidadosamente, detalhadas, pleno","[0.0996, 0.0701, 0.0434, 0.0413, 0.0356, 0.0342, 0.0312, 0.03, 0.0278, 0.0246]"
1756,"pensandodireita, www, , , , , , , , ","[0.2014, 0.033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1757,"reaparece, exgoleiro, indenizar, geddel, razoes, vasco, perde, pachequinho, querer, absorvente","[0.1308, 0.1173, 0.1026, 0.0986, 0.0891, 0.0745, 0.0487, 0.0472, 0.0429, 0.0427]"
1758,"reforco, efetivo, determina, liberar, prorroga, milicias, rodovias, digitais, portaltocanews, ministro","[0.2037, 0.1725, 0.1493, 0.1482, 0.1096, 0.0933, 0.0906, 0.078, 0.0527, 0.0522]"
1759,"clouthub, repensar, achando, encarecidamente, vidaaaa, muitoo, procederem, assistiu, adianta, refiro","[0.0583, 0.0415, 0.0381, 0.0369, 0.0347, 0.0347, 0.0347, 0.0336, 0.0308, 0.0247]"
1760,"oestadoce, br, , , , , , , , ","[2.3069, 0.0439, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1761,"adida, mista, estadomaior, irregularidades, conjunto, nega, participa, investigar, 1a, mec","[0.1331, 0.1218, 0.0963, 0.0915, 0.0897, 0.0893, 0.0777, 0.0745, 0.0697, 0.0668]"
1762,"alvaroreis, github, io, cristiantela, ponha, qto, espalhem, melhor, nome, aqui","[1.149, 0.877, 0.8548, 0.2193, 0.0732, 0.0704, 0.0356, 0.0079, 0.0077, 0.0048]"
1763,"org, aleteia, auditoriacidada, universal, apublica, famvin, sensoincomum, branham, direitainteligente, midianinja","[0.4798, 0.3418, 0.3356, 0.2494, 0.157, 0.157, 0.157, 0.1434, 0.1354, 0.1354]"
1764,"curral, acordando, botando, diria, tocando, passara, terror, televisao, quebrar, logo","[0.0935, 0.0894, 0.0818, 0.0793, 0.0723, 0.0595, 0.0573, 0.0523, 0.0494, 0.047]"
1765,"invade, freiras, queima, padres, igrejas, gayer, gustavo, carros, depredaram, banir","[0.1178, 0.1034, 0.0905, 0.0629, 0.0493, 0.044, 0.0367, 0.0356, 0.034, 0.0311]"
1766,"compartihar, compartilha, compartilhar, compartilhando, pratico, doando, bora, colaborar, achei, postar","[0.4432, 0.2242, 0.1979, 0.1783, 0.152, 0.1505, 0.1109, 0.1068, 0.0712, 0.0461]"
1767,"esquecendo, livres, desmama, paternalismo, malvadoes, romantizando, abusados, oponha, inequivoca, desregulada","[0.0209, 0.0143, 0.014, 0.014, 0.014, 0.0137, 0.0137, 0.0137, 0.0137, 0.0137]"
1768,"anjos, misericordia, pecados, renove, clama, feriram, esperancoso, permita, iniquidades, dirigente","[0.0281, 0.0259, 0.025, 0.0247, 0.0236, 0.0206, 0.0204, 0.0201, 0.0201, 0.0194]"
1769,"proverbios, desprezam, temor, sabedoria, sabio, aborrece, traicoeiros, arc, pensamentos, bible","[0.1202, 0.056, 0.0445, 0.0409, 0.0406, 0.0402, 0.0385, 0.0368, 0.0367, 0.0364]"
1770,"instituo, tecnicamente, direitaonline, empatados, atiram, aproximou, comitiva, biometria, niteroi, ovos","[0.0783, 0.0703, 0.0692, 0.0684, 0.06, 0.0567, 0.0531, 0.0508, 0.042, 0.0397]"
1771,"consorcio, prestarmos, leviata, antibrasil, conquistarmos, desinforma, menti, ardiloso, infiltra, corrompe","[0.0543, 0.0509, 0.0495, 0.0492, 0.0488, 0.0483, 0.0477, 0.0477, 0.0462, 0.0453]"
1772,"passo, cor, treinados, onda, reciclavel, mamao, improdutivas, plantacao, participam, produtivas","[0.0242, 0.02, 0.0164, 0.0164, 0.0162, 0.0161, 0.0161, 0.0157, 0.0152, 0.0151]"
1773,"neuberf, blogspot, , , , , , , , ","[2.5335, 0.4665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1774,"vigilantes, cacs, curtida, extensao, maicomdionisio, inscrevase, ative, porte, faixa, sininho","[0.163, 0.1231, 0.0706, 0.063, 0.0627, 0.053, 0.0516, 0.0498, 0.0474, 0.0417]"
1775,"vazado, contrainteligencia, vazada, compartilharmos, 72h, resistirmos, escancarando, esvaziando, impeachmado, enfraquecendo","[0.0429, 0.0383, 0.0361, 0.034, 0.0308, 0.0307, 0.0299, 0.0281, 0.0278, 0.027]"
1776,"divulguemos, muitoooo, inauguracao, trem, esquerdalha, liga, globolixo, maranhao, contatos, mostrar","[0.2059, 0.1815, 0.1611, 0.1489, 0.1432, 0.1096, 0.1042, 0.0861, 0.0595, 0.036]"
1777,"ucrania, agosto, passageiros, russia, embraer, terremoto, ibovespa, moscou, indice, contrabando","[0.0054, 0.0054, 0.0045, 0.0043, 0.0042, 0.004, 0.0037, 0.0037, 0.0036, 0.0036]"
1778,"exibir, entrega, radios, insercoes, deixaram, alega, reproduziram, sumico, protocolado, relatorio","[0.156, 0.0962, 0.0959, 0.0828, 0.0742, 0.0608, 0.0562, 0.0534, 0.0404, 0.0381]"
1779,"kis, cassia, convoca, atriz, ameaca, orar, shorts, comunista, ajoelhada, riquissima","[0.237, 0.2205, 0.1428, 0.1316, 0.1055, 0.091, 0.0878, 0.0546, 0.0284, 0.0284]"
1780,"inventa, bozo, repararem, gado, maravilhoso, inventam, enxerga, enxergar, acredita, tantas","[0.1936, 0.1484, 0.1417, 0.1123, 0.1113, 0.0974, 0.056, 0.0548, 0.0516, 0.0503]"
1781,"credibilidade, noticia, youtu, be, , , , , , ","[0.5762, 0.1175, 0.0183, 0.0183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1782,"influencers, webdesign, aba, mailing, turismo, cinema, upgrade, assessora, contrate, assessoria","[0.0781, 0.0595, 0.0589, 0.0566, 0.0463, 0.0452, 0.042, 0.038, 0.0375, 0.0348]"
1783,"pateta, merda, louco, raivosos, maldito, repugnante, gostoso, merdas, doentes, caes","[0.2631, 0.2399, 0.1406, 0.1359, 0.1296, 0.1183, 0.1142, 0.0969, 0.0839, 0.0797]"
1784,"vicegovernador, juizo, tomou, declara, bahia, jordania, rui, embaixadores, libano, exprefeito","[0.275, 0.1975, 0.1552, 0.1034, 0.0638, 0.0528, 0.049, 0.0466, 0.044, 0.0403]"
1785,"assustou, confirmada, virada, gayer, bomba, gustavo, pensandodireita, assista, agora, ate","[0.3281, 0.1385, 0.1009, 0.0951, 0.0921, 0.0793, 0.0268, 0.0206, 0.012, 0.0116]"
1786,"municipio, secao, zona, 255, paramirim, ibitita, araci, boquira, pilao, canarana","[0.1769, 0.1419, 0.1196, 0.0276, 0.027, 0.027, 0.027, 0.027, 0.0269, 0.0269]"
1787,"capoeira, cordel, zaca, 11mestra, dim, maythor, 14cm, 13mestre, 12mestre, doralice","[0.1472, 0.0757, 0.0507, 0.0507, 0.0507, 0.0507, 0.0507, 0.0507, 0.0507, 0.0501]"
1788,"bancas, penuria, radar, doe, financiar, gritar, integra, volte, qg, adianta","[0.0845, 0.0845, 0.0717, 0.0706, 0.0547, 0.0525, 0.043, 0.0403, 0.0322, 0.0302]"
1789,"pesquisasdoxa, theguardian, jota, pirografia, gelis, onlinepesquisa, info, dissertacao, direitainteligente, bonitinha","[0.4154, 0.3323, 0.19, 0.104, 0.104, 0.104, 0.0928, 0.0897, 0.0897, 0.0897]"
1790,"nicaragua, ditador, parabens, prende, manda, terrabrasilnoticias, removerem, votacao, ditadura, associam","[0.2021, 0.1342, 0.0568, 0.0452, 0.0368, 0.0367, 0.0312, 0.0299, 0.0294, 0.0268]"
1791,"vinganca, compara, michelle, diretora, diabo, sangue, olhos, reconhece, ipec, petista","[0.1638, 0.161, 0.1086, 0.0992, 0.098, 0.095, 0.082, 0.063, 0.052, 0.0373]"
1792,"aposentados, inss, 087, garantem, redebrasilnews, stj, doencas, aposentadoria, obter, maldade","[0.197, 0.1781, 0.1018, 0.0789, 0.0691, 0.0677, 0.0532, 0.0522, 0.0466, 0.042]"
1793,"agricultor, invasor, agraria, stedile, emitir, lote, ligado, contrato, agro, reforma","[0.0808, 0.0708, 0.0695, 0.0619, 0.0595, 0.0549, 0.0531, 0.0466, 0.0454, 0.0445]"
1794,"lidara, lembrado, turma, gayer, escolhe, gustavo, voltar, entenda, zema, assumir","[0.1007, 0.1006, 0.0526, 0.0434, 0.043, 0.0362, 0.0297, 0.0291, 0.0284, 0.0271]"
1795,"cesta, minimos, custa, empeachment, basica, desabafa, salarios, atuou, governado, paschoal","[0.2039, 0.2032, 0.1813, 0.1716, 0.1563, 0.1377, 0.1303, 0.1298, 0.1126, 0.1055]"
1796,"abraao, noe, arca, camelos, genesis, terra, reptil, isaque, eis, servo","[0.0394, 0.0338, 0.0249, 0.0243, 0.0214, 0.019, 0.018, 0.0179, 0.0173, 0.0159]"
1797,"estende, palacio, gigante, alvorada, bandeirao, fachada, planalto, notificada, bandeira, retirado","[0.2567, 0.1485, 0.1438, 0.1388, 0.0981, 0.0892, 0.0609, 0.0591, 0.0552, 0.0394]"
1798,"exagero, hits, postamos, figuras, acabara, fechado, participantes, otima, bertim, renomeiem","[0.0483, 0.0433, 0.0383, 0.0376, 0.0367, 0.035, 0.0319, 0.0318, 0.0314, 0.0314]"
1799,"nov, futuros, industrias, ameacando, deslocarem, aderirao, genuidade, mobilizada, motivem, midterm","[0.0413, 0.0133, 0.0128, 0.0122, 0.0115, 0.0115, 0.0115, 0.0113, 0.0113, 0.0111]"
1800,"extremaesquerda, desiste, ifood, colombia, assumir, pingos, is, resiste, latino, delivery","[0.2961, 0.2398, 0.1636, 0.1212, 0.111, 0.0592, 0.0548, 0.0354, 0.0331, 0.0314]"
1801,"tcross, xrx, hybrid, ccross, toro, placa, alvejada, fiat, disparo, veiculo","[0.0759, 0.0541, 0.0541, 0.0541, 0.0516, 0.0482, 0.0462, 0.0446, 0.0384, 0.0346]"
1802,"sinalizando, implantada, livrar, clicar, vermelho, conseguir, assistir, comunista, partido, comunismo","[0.2024, 0.1501, 0.0803, 0.0693, 0.0691, 0.0596, 0.0385, 0.0358, 0.032, 0.0298]"
1803,"semterra, produtiva, invadida, sairem, fazenda, pingos, manda, is, ditrasa, holland","[0.3077, 0.2782, 0.2178, 0.1938, 0.1043, 0.0656, 0.0638, 0.0607, 0.0571, 0.0551]"
1804,"blues, segundona, guitarrista, parauapebas, johnson, tanganelli, willie, lounger, contatto, musicos","[0.0691, 0.0398, 0.0307, 0.0264, 0.0234, 0.0234, 0.0233, 0.0227, 0.0227, 0.0223]"
1805,"economia, uol, economiarelevante, capitalist, br, , , , , ","[0.3206, 0.2731, 0.1456, 0.1456, 0.0303, 0.0, 0.0, 0.0, 0.0, 0.0]"
1806,"computador, demitido, apreensao, cerco, encaminha, justica, servidor, institutos, aciona, ministerio","[0.0803, 0.0783, 0.074, 0.0559, 0.0474, 0.0464, 0.0458, 0.0443, 0.0439, 0.0399]"
1807,"rlagosnoticias, barbante, dick, dende, complexos, rocinha, chapadao, mare, reunira, penha","[0.1165, 0.1145, 0.1133, 0.111, 0.1021, 0.1021, 0.1007, 0.0952, 0.0932, 0.0821]"
1808,"fraudulentos, recuar, rompimento, campacnholo, entroncamentos, recuamos, fronte, notoriedade, institucional, avancar","[0.0756, 0.074, 0.0563, 0.0481, 0.0455, 0.0449, 0.0411, 0.039, 0.0369, 0.0283]"
1809,"desconto, dividas, perdao, libera, debitos, detalhes, quitar, renegociacao, 99, flagra","[0.0913, 0.0863, 0.0708, 0.0647, 0.0581, 0.0575, 0.0553, 0.0535, 0.044, 0.0354]"
1810,"importou, interferindo, pressionando, carlson, tucker, questionar, duras, gabinete, cia, acatarem","[0.1301, 0.1247, 0.1232, 0.1232, 0.1224, 0.0847, 0.0768, 0.0686, 0.0595, 0.0454]"
1811,"pautaindependente, tocantins, br, apoio, tambem, 22, , , , ","[2.0956, 0.0832, 0.0356, 0.0188, 0.0152, 0.0084, 0.0, 0.0, 0.0, 0.0]"
1812,"permanentemente, teto, colocacao, assumindo, desaba, modalmais, gastos, negativa, rabello, bolsa","[0.0903, 0.077, 0.0739, 0.0735, 0.0675, 0.0614, 0.0609, 0.0581, 0.0524, 0.0511]"
1813,"postando, comprovantes, telegran, 1hora, deletado, incomodando, agindo, evitando, buscador, direcionados","[0.0461, 0.038, 0.0356, 0.0336, 0.0317, 0.0295, 0.0292, 0.0276, 0.0255, 0.0254]"
1814,"reapareceu, repassem, repassam, ressuscitou, assistam, repercussao, recado, covid, youtu, be","[0.1161, 0.1089, 0.0852, 0.0708, 0.0504, 0.047, 0.0419, 0.0263, 0.0209, 0.0209]"
1815,"time, 22120, 2226, 2223, borja, deputado, 2238, 2217, carol, salles","[0.0418, 0.0342, 0.0271, 0.0267, 0.026, 0.0237, 0.0237, 0.0231, 0.0221, 0.0195]"
1816,"pressionou, aumentos, suspendeu, comerciantes, derrotar, deixem, combustiveis, produtos, precos, aumentar","[0.1511, 0.1361, 0.1228, 0.1061, 0.0959, 0.0783, 0.0749, 0.0606, 0.0572, 0.0552]"
1817,"desesperarem, tramites, havan, hang, luciano, cumprindo, pras, dono, entregar, provas","[0.2131, 0.1974, 0.1492, 0.1258, 0.1108, 0.0974, 0.0868, 0.0806, 0.0715, 0.04]"
1818,"deitarei, dormirei, reparador, salmos, fazes, repousar, gloriosa, sono, le, excelente","[0.1402, 0.1402, 0.1345, 0.133, 0.1287, 0.1277, 0.1186, 0.094, 0.0809, 0.0586]"
1819,"facks, canalha, articulador, traidor, desmentindo, criadas, lularapio, gravar, criador, fazia","[0.2672, 0.1361, 0.1356, 0.0981, 0.0965, 0.0957, 0.095, 0.0858, 0.0756, 0.0667]"
1820,"desapropriacoes, agradar, promete, boulos, haddad, terras, mst, pingos, is, pensandodireita","[0.2904, 0.2623, 0.1487, 0.1471, 0.1115, 0.0987, 0.0829, 0.0697, 0.0645, 0.0295]"
1821,"boi, queima, bolsonarista, poderaopovo, urna, numero, atenagoras, poder, povo, ribeirao","[0.3213, 0.2859, 0.1602, 0.1213, 0.0849, 0.0638, 0.0497, 0.0327, 0.0147, 0.0134]"
1822,"nocaute, vacilou, simultaneas, mai, acontecera, fortalecido, josias, maca, triunfo, competir","[0.0671, 0.0447, 0.0432, 0.041, 0.0384, 0.0379, 0.0339, 0.0327, 0.0303, 0.0296]"
1823,"inss, 4367, 424, extra, salario, pago, aprovado, redebrasilnews, saiba, podera","[0.1932, 0.1886, 0.1694, 0.1594, 0.106, 0.0987, 0.0836, 0.0749, 0.059, 0.0514]"
1824,"incorpora, farmacia, medicamentos, prometendo, dispara, popular, cerveja, conad, heleno, mentiroso","[0.1775, 0.1329, 0.1074, 0.1027, 0.0713, 0.066, 0.0652, 0.065, 0.0608, 0.0532]"
1825,"inutilizou, oposicao, devastador, modus, enriquecimento, anunciar, philippe, economias, planeja, proxima","[0.0585, 0.0582, 0.0484, 0.0403, 0.0403, 0.0392, 0.034, 0.03, 0.0293, 0.0279]"
1826,"time, mito, gerais, minas, sepulcro, entendedores, rolou, entenderao, mineiro, terceiro","[0.3457, 0.2661, 0.2266, 0.1924, 0.1053, 0.0689, 0.0636, 0.0566, 0.035, 0.0291]"
1827,"radios, 352, 360, provas, entregara, faria, envia, terca, insercoes, entregues","[0.0528, 0.0513, 0.0502, 0.0415, 0.0403, 0.0379, 0.0336, 0.0286, 0.0284, 0.028]"
1828,"amordacar, wall, street, journal, tenta, the, discurso, afirma, pingos, is","[0.1969, 0.1207, 0.1155, 0.115, 0.081, 0.0796, 0.0646, 0.0637, 0.0405, 0.0374]"
1829,"decide, entregar, inibe, eleitor, eletronica, mesario, celular, eletronicas, carcereiro, 1079","[0.0364, 0.0362, 0.0361, 0.0335, 0.0283, 0.0242, 0.0229, 0.0214, 0.0206, 0.0206]"
1830,"descansou, reveillon, recife, susto, custa, preparese, praia, pernambucoempauta, simbora, desembarcar","[0.1631, 0.1189, 0.0941, 0.0777, 0.0718, 0.0625, 0.0531, 0.047, 0.0434, 0.0359]"
1831,"barriguinha, viih, posa, nua, motinha, gravida, tube, thiago, dalhe, filmando","[0.2534, 0.2464, 0.1885, 0.1842, 0.1711, 0.1691, 0.1668, 0.1454, 0.1395, 0.1115]"
1832,"ancora, edurado, bateu, ataca, desespero, gayer, gustavo, paes, reage, mentiroso","[0.1983, 0.1397, 0.1296, 0.1206, 0.0932, 0.081, 0.0675, 0.0646, 0.0585, 0.0435]"
1833,"oramos, convocacao, horario, oracao, faca, cada, orarei, estado, dia, 10a","[0.4184, 0.13, 0.0824, 0.0576, 0.0424, 0.0271, 0.026, 0.0233, 0.0182, 0.0158]"
1834,"vota, huss, 22000, major, alberto, amazonas, 2210, capitao, selva, fabio","[0.1427, 0.1141, 0.0938, 0.0893, 0.0811, 0.0773, 0.0678, 0.0633, 0.0609, 0.0585]"
1835,"comunicacoes, testes, fabio, faria, representantes, alerta, 2o, recebe, partidos, ministro","[0.1189, 0.081, 0.0653, 0.0652, 0.057, 0.047, 0.0428, 0.0418, 0.0413, 0.0372]"
1836,"cerveja, organismo, deixamos, beber, redebrasilnews, barriga, alcool, fica, efeito, abastecer","[0.2036, 0.1856, 0.1856, 0.1379, 0.0729, 0.0692, 0.0454, 0.0414, 0.0379, 0.0341]"
1837,"assistia, regulamentada, explicita, jr24h, cleyvan, bloquearam, integra, censurem, jornaldarecord, penalizados","[0.0476, 0.0476, 0.0342, 0.0328, 0.0328, 0.0322, 0.0311, 0.03, 0.0283, 0.0271]"
1838,"canoa, blues, bnb, dumont, caike, cazaux, festival, guitarrista, blueseiro, destacados","[0.08, 0.072, 0.069, 0.0635, 0.0552, 0.0535, 0.0398, 0.0382, 0.0364, 0.0357]"
1839,"12starparty, kelmon, treta, mano, assistirem, padre, comentem, feio, borderlessdailytime, huck","[0.1559, 0.1182, 0.096, 0.0888, 0.0725, 0.0565, 0.0504, 0.0475, 0.0439, 0.0428]"
1840,"poe, conhecemos, curso, terminar, rivalizar, pedetistas, pancada, berco, jornaldacidadeonline, bernardo","[0.0652, 0.057, 0.0456, 0.0418, 0.0392, 0.0392, 0.0388, 0.0355, 0.034, 0.0267]"
